,Brand Name,Model Number,Manufacturing Countries,Comparative Energy Consumption,Star Rating,Appliance Type
2142,DEVANTI,STV-UHD-49-BK,China,220.0,6.0,Televisions
2143,PHILIPS,50PUT7383/75,China,307.0,4.5,Televisions
2144,PHILIPS,50PUT7383/79,China,307.0,4.5,Televisions
2147,PHILIPS,55PUT7383/75,China,451.0,3.5,Televisions
2148,PHILIPS,55PUT7383/79,China,451.0,3.5,Televisions
2151,PHILIPS,65PUT7383/75,China,454.0,5.0,Televisions
2152,PHILIPS,65PUT7383/79,China,454.0,5.0,Televisions
2155,PHILIPS,58PUT6183/7*,China,300.0,6.0,Televisions
2156,PHILIPS,58PUT6183/75,China,300.0,6.0,Televisions
2157,PHILIPS,58PUT6183/79,China,300.0,6.0,Televisions
2158,LG,43LU340C-TB,"South Korea,Indonesia",205.0,5.0,Televisions
2159,BLAUPUNKT,BP3200AU6000,China,120.0,5.0,Televisions
2160,KOGAN,KALED65******SKA,"Indonesia,China",465.0,5.0,Televisions
2161,KOGAN,KALED65XU9010SKA,"Indonesia,China",465.0,5.0,Televisions
2162,KOGAN,KALED65YU9010SKA,"Indonesia,China",465.0,5.0,Televisions
2163,KOGAN,KALED65ZU9010SKA,"Indonesia,China",465.0,5.0,Televisions
2165,PALSONIC,PT5525SU,China,373.0,4.5,Televisions
2167,SONY,KD-75X8500G,Malaysia,599.0,5.0,Televisions
2168,AKAI,AK4019FHD,China,145.0,6.0,Televisions
2169,LG,32LM630BPTB,"South Korea,Indonesia",114.0,5.5,Televisions
2170,LG,43LM6300PTB,"South Korea,Indonesia",180.0,5.5,Televisions
2171,LG,43UM7400PTA,"South Korea,Indonesia",258.0,4.0,Televisions
2172,LG,43UM7600PTA,"South Korea,Indonesia",258.0,4.0,Televisions
2173,LG,49SM8100PTA,"South Korea,Indonesia",308.0,4.0,Televisions
2174,LG,49SM8100PVA,"South Korea,Indonesia",308.0,4.0,Televisions
2175,LG,49SM8600PTA,"South Korea,Indonesia",301.0,4.5,Televisions
2176,LG,49SM8600PVA,"South Korea,Indonesia",301.0,4.5,Televisions
2177,LG,50UM7400PTA,"South Korea,Indonesia",315.0,4.5,Televisions
2178,LG,50UM7600PTA,"South Korea,Indonesia",315.0,4.5,Televisions
2179,LG,50UM7600PVA,"South Korea,Indonesia",315.0,4.5,Televisions
2180,LG,55SM8100PTA,"South Korea,Indonesia",336.0,5.0,Televisions
2181,LG,55SM8100PVA,"South Korea,Indonesia",336.0,5.0,Televisions
2182,LG,55SM8600PTA,"South Korea,Indonesia",316.0,5.0,Televisions
2183,LG,55SM8600PVA,"South Korea,Indonesia",316.0,5.0,Televisions
2184,LG,55SM9000PTA,"South Korea,Indonesia",338.0,5.0,Televisions
2185,LG,55SM9000PVA,"South Korea,Indonesia",338.0,5.0,Televisions
2186,LG,55UM7400PTA,"South Korea,Indonesia",370.0,4.5,Televisions
2187,LG,55UM7450PVA,"South Korea,Indonesia",370.0,4.5,Televisions
2188,LG,55UM7600PTA,"South Korea,Indonesia",370.0,4.5,Televisions
2189,LG,55UM7660PVA,"South Korea,Indonesia",370.0,4.5,Televisions
2190,LG,65SM8100PTA,"South Korea,Indonesia",429.0,5.0,Televisions
2191,LG,65SM8100PVA,"South Korea,Indonesia",429.0,5.0,Televisions
2192,LG,65SM8600PTA,"South Korea,Indonesia",403.0,5.5,Televisions
2193,LG,65SM8600PVA,"South Korea,Indonesia",403.0,5.5,Televisions
2194,LG,65SM9000PTA,"South Korea,Indonesia",425.0,5.0,Televisions
2195,LG,65SM9000PVA,"South Korea,Indonesia",425.0,5.0,Televisions
2196,LG,65SM9450PTA,"South Korea,Indonesia",515.0,4.5,Televisions
2197,LG,65SM9500PVA,"South Korea,Indonesia",515.0,4.5,Televisions
2198,LG,65UM7400PTA,"South Korea,Indonesia",460.0,5.0,Televisions
2199,LG,65UM7450PVA,"South Korea,Indonesia",460.0,5.0,Televisions
2200,LG,65UM7600PTA,"South Korea,Indonesia",460.0,5.0,Televisions
2201,LG,65UM7660PVA,"South Korea,Indonesia",460.0,5.0,Televisions
2202,LG,70UM7400PTA,"South Korea,Indonesia",527.0,5.0,Televisions
2203,LG,70UM7450PVA,"South Korea,Indonesia",527.0,5.0,Televisions
2204,LG,86UM7580PVA,"South Korea,Indonesia",841.0,4.5,Televisions
2205,LG,86UM7600PTA,"South Korea,Indonesia",841.0,4.5,Televisions
2206,LG,OLED55B9PTA,"South Korea,Indonesia",392.0,4.0,Televisions
2207,LG,OLED55B9PVA,"South Korea,Indonesia",392.0,4.0,Televisions
2208,LG,OLED55C9PTA,"South Korea,Indonesia",406.0,4.0,Televisions
2209,LG,OLED55C9PVA,"South Korea,Indonesia",406.0,4.0,Televisions
2210,LG,OLED55E9PTA,"South Korea,Indonesia",406.0,4.0,Televisions
2211,LG,OLED55E9PVA,"South Korea,Indonesia",406.0,4.0,Televisions
2212,LG,OLED65B9PTA,"South Korea,Indonesia",488.0,4.5,Televisions
2213,LG,OLED65B9PVA,"South Korea,Indonesia",488.0,4.5,Televisions
2214,LG,OLED65C9PTA,"South Korea,Indonesia",502.0,4.5,Televisions
2215,LG,OLED65C9PVA,"South Korea,Indonesia",502.0,4.5,Televisions
2216,LG,OLED65E9PTA,"South Korea,Indonesia",502.0,4.5,Televisions
2217,LG,OLED65E9PVA,"South Korea,Indonesia",502.0,4.5,Televisions
2218,LG,OLED65W9PTA,"South Korea,Indonesia",564.0,4.0,Televisions
2219,LG,OLED65W9PVA,"South Korea,Indonesia",564.0,4.0,Televisions
2220,LG,OLED77C9PTA,"South Korea,Indonesia",684.0,4.5,Televisions
2221,LG,OLED77C9PVA,"South Korea,Indonesia",684.0,4.5,Televisions
2222,LG,OLED77W9PTA,"South Korea,Indonesia",767.0,4.0,Televisions
2223,LG,OLED77W9PVA,"South Korea,Indonesia",767.0,4.0,Televisions
2225,SEIKI,SC3200H,China,131.0,5.0,Televisions
2226,PALSONIC,PT6525SU,China,514.0,4.5,Televisions
2227,PHILIPS,55PUT6133/7*,China,278.0,5.5,Televisions
2228,PHILIPS,55PUT6133/75,China,278.0,5.5,Televisions
2229,PHILIPS,55PUT6133/79,China,278.0,5.5,Televisions
2230,SONY,KD-55X9500G,Malaysia,540.0,2.5,Televisions
2231,SONY,KD-65X9500G,Malaysia,649.0,3.5,Televisions
2232,SONY,KD-75X9500G,Malaysia,850.0,3.5,Televisions
2233,SEIKI,SC4000S,China,234.0,4.0,Televisions
2234,SEIKI,SC4000S ，SC-40FK800A,China,234.0,4.0,Televisions
2235,SEIKI,SC-40FK800A,China,234.0,4.0,Televisions
2236,SAMSUNG,QA65Q900RB,Vietnam,1127.0,1.0,Televisions
2237,SAMSUNG,QA65Q900RBS,Vietnam,1127.0,1.0,Televisions
2238,SAMSUNG,QA65Q900RBW,Vietnam,1127.0,1.0,Televisions
2239,SAMSUNG,QA75Q900RB,Vietnam,1481.0,1.0,Televisions
2240,SAMSUNG,QA75Q900RBS,Vietnam,1481.0,1.0,Televisions
2241,SAMSUNG,QA75Q900RBW,Vietnam,1481.0,1.0,Televisions
2242,SAMSUNG,QA82Q900RB,Vietnam,1762.0,1.0,Televisions
2243,SAMSUNG,QA82Q900RBS,Vietnam,1762.0,1.0,Televisions
2244,SAMSUNG,QA82Q900RBW,Vietnam,1762.0,1.0,Televisions
2245,JAEGER,JA55004KSMART,China,339.0,5.0,Televisions
2246,PHILIPS,50PUT6133/7*,China,246.0,5.5,Televisions
2247,PHILIPS,50PUT6133/75,China,246.0,5.5,Televisions
2248,PHILIPS,50PUT6133/79,China,246.0,5.5,Televisions
2249,JAEGER,JA65004KSMART,China,463.0,5.0,Televisions
2250,SEIKI,SC2400FDV,China,83.0,5.0,Televisions
2251,SAMSUNG,UA82MU7000S,Vietnam,750.0,4.5,Televisions
2252,SAMSUNG,UA75MU7000S,Vietnam,733.0,4.0,Televisions
2253,SAMSUNG,UA75MU6100S,Vietnam,751.0,4.0,Televisions
2254,SAMSUNG,UA65MU9000S,Vietnam,433.0,5.0,Televisions
2255,SAMSUNG,UA65MU8000S,Vietnam,433.0,5.0,Televisions
2256,SAMSUNG,UA65MU7000S,Vietnam,433.0,5.0,Televisions
2257,SAMSUNG,UA65MU6400S,Vietnam,434.0,5.0,Televisions
2258,SAMSUNG,UA65MU6300S,Vietnam,470.0,4.5,Televisions
2259,SAMSUNG,UA65MU6100S,Vietnam,470.0,4.5,Televisions
2260,VEON,VN43ID602018,China,213.0,5.0,Televisions
2261,SAMSUNG,UA55MU8000S,Vietnam,407.0,4.0,Televisions
2262,SAMSUNG,UA55MU7000S,Vietnam,407.0,4.0,Televisions
2263,SAMSUNG,UA55MU6400S,Vietnam,408.0,4.0,Televisions
2264,SAMSUNG,UA55MU6300S,Vietnam,408.0,4.0,Televisions
2265,SAMSUNG,UA55MU6100S,Vietnam,408.0,4.0,Televisions
2266,SAMSUNG,UA50MU6100S,Vietnam,343.0,4.0,Televisions
2267,SAMSUNG,UA49MU6400S,Vietnam,332.0,4.0,Televisions
2268,SAMSUNG,UA49MU6100S,Vietnam,331.0,4.0,Televisions
2269,SAMSUNG,UA43MU6100S,Vietnam,248.0,4.0,Televisions
2270,SAMSUNG,UA40MU6100S,Vietnam,233.0,4.0,Televisions
2271,SAMSUNG,QA75Q9FAMS,Vietnam,916.0,3.0,Televisions
2272,SAMSUNG,QA75Q8CAMS,Vietnam,744.0,4.0,Televisions
2273,SAMSUNG,QA75Q7FAMS,Vietnam,744.0,4.0,Televisions
2274,SAMSUNG,QA65Q9FAMS,Vietnam,788.0,2.5,Televisions
2275,SAMSUNG,QA65Q8CAMS,Vietnam,560.0,4.0,Televisions
2276,SAMSUNG,QA65Q7FAMS,Vietnam,560.0,4.0,Televisions
2277,SAMSUNG,QA55Q8CAMS,Vietnam,513.0,3.0,Televisions
2278,SAMSUNG,QA55Q7FAMS,Vietnam,513.0,3.0,Televisions
2279,KOGAN,KALED65KU8100GA,China,422.0,5.0,Televisions
2280,KOGAN,KALED75JU8100GA,China,571.0,5.0,Televisions
2281,FURRION,FEHT39N8D,China,177.0,5.0,Televisions
2282,LG,75UM7580PVA,"South Korea,Indonesia",573.0,5.0,Televisions
2283,LG,75UM7600PTA,"South Korea,Indonesia",573.0,5.0,Televisions
2284,LG,75SM8600PTA,"South Korea,Indonesia",531.0,5.5,Televisions
2285,LG,43UM7340PVA,"South Korea,Indonesia",258.0,4.0,Televisions
2286,LG,50UM7340PVA,"South Korea,Indonesia",315.0,4.5,Televisions
2287,LG,70UM7300PTA,"South Korea,Indonesia",527.0,5.0,Televisions
2288,LG,70UM7380PVA,"South Korea,Indonesia",527.0,5.0,Televisions
2289,BAUHN,ATV45FHD-0319,China,166.0,6.0,Televisions
2291,SEIKI,SC5500US,China,339.0,5.0,Televisions
2292,EKO,K320DVD,China,131.0,5.0,Televisions
2293,EKO,K550SN,China,339.0,5.0,Televisions
2294,PALSONIC,PT3210C,China,117.0,5.5,Televisions
2295,KOGAN,KALED75MU8010SZB,China,691.0,4.5,Televisions
2296,PALSONIC,PT2410C,China,84.0,5.0,Televisions
2297,PALSONIC,PT2210C,China,99.0,3.5,Televisions
2298,HITACHI,VZC40FHD5300(A),China,142.0,6.0,Televisions
2299,HITACHI,VZC32HD5300(A),China,105.0,6.0,Televisions
2300,TCL,32S6800S,China,111.0,5.5,Televisions
2301,TCL,32S6800S**,China,111.0,5.5,Televisions
2302,TCL,32S6800S-C,China,111.0,5.5,Televisions
2303,TCL,40S6800FS,China,176.0,5.0,Televisions
2304,TCL,40S6800FS**,China,176.0,5.0,Televisions
2305,TCL,40S6800FS-C,China,176.0,5.0,Televisions
2306,TCL,43S6800FS,China,195.0,5.0,Televisions
2307,TCL,43S6800FS**,China,195.0,5.0,Televisions
2308,TCL,43S6800FS-C,China,195.0,5.0,Televisions
2309,TCL,49S6800FS,China,200.0,6.0,Televisions
2310,EKO,K650SA,China,463.0,5.0,Televisions
2312,LG,75SM9400PTA,"South Korea,Indonesia",659.0,4.5,Televisions
2313,LG,60UM7150PTA,"South Korea,Indonesia",429.0,4.5,Televisions
2314,AIWA,AMT-55US,China,460.0,3.5,Televisions
2316,FURRION,FEHD24S3D,China,79.0,5.0,Televisions
2317,VEON,VN65ING62018,China,646.0,3.5,Televisions
2318,KOGAN,KALED40GF7200GA,China,174.0,5.0,Televisions
2319,BAUHN,ATV50UHD-0419,China,240.0,5.5,Televisions
2320,SAMSUNG,QA55Q60RA,Vietnam,408.0,4.0,Televisions
2321,SAMSUNG,QA55Q60RAS,Vietnam,408.0,4.0,Televisions
2322,SAMSUNG,QA55Q60RAW,Vietnam,408.0,4.0,Televisions
2323,SAMSUNG,QA65Q60RA,Vietnam,434.0,5.0,Televisions
2324,SAMSUNG,QA65Q60RAS,Vietnam,434.0,5.0,Televisions
2325,SAMSUNG,QA65Q60RAW,Vietnam,434.0,5.0,Televisions
2326,SAMSUNG,QA65Q75RA,Vietnam,602.0,3.5,Televisions
2327,SAMSUNG,QA65Q75RAS,Vietnam,602.0,3.5,Televisions
2328,SAMSUNG,QA65Q75RAW,Vietnam,602.0,3.5,Televisions
2329,SAMSUNG,QA65Q80RA,Vietnam,645.0,3.5,Televisions
2330,SAMSUNG,QA65Q80RAS,Vietnam,645.0,3.5,Televisions
2331,SAMSUNG,QA65Q80RAW,Vietnam,645.0,3.5,Televisions
2332,SAMSUNG,QA65Q90RA,Vietnam,766.0,2.5,Televisions
2333,SAMSUNG,QA65Q90RAS,Vietnam,766.0,2.5,Televisions
2334,SAMSUNG,QA65Q90RAW,Vietnam,766.0,2.5,Televisions
2335,SAMSUNG,QA75Q75RA,Vietnam,762.0,4.0,Televisions
2336,SAMSUNG,QA75Q75RAS,Vietnam,762.0,4.0,Televisions
2337,SAMSUNG,QA75Q75RAW,Vietnam,762.0,4.0,Televisions
2338,SAMSUNG,UA55RU7100,Vietnam,405.0,4.0,Televisions
2339,SAMSUNG,UA55RU7100S,Vietnam,405.0,4.0,Televisions
2340,SAMSUNG,UA55RU7100W,Vietnam,405.0,4.0,Televisions
2341,SAMSUNG,UA65RU7100,Vietnam,448.0,5.0,Televisions
2342,SAMSUNG,UA65RU7100S,Vietnam,448.0,5.0,Televisions
2343,SAMSUNG,UA65RU7100W,Vietnam,448.0,5.0,Televisions
2344,TCL,75P8M,China,585.0,5.0,Televisions
2346,POLAROID,PH-2418HDC,China,67.0,6.0,Televisions
2347,PHILIPS,32HFL5014/12,China,112.0,5.5,Televisions
2348,PHILIPS,43HFL5014/12,China,185.0,5.5,Televisions
2349,PHILIPS,43HFL6014U/12,China,258.0,4.0,Televisions
2350,BLAUPUNKT,BP5500AU9100,China,356.0,4.5,Televisions
2351,BLAUPUNKT,BP6500AU9100,China,465.0,5.0,Televisions
2352,BAUHN,ATV65UHDS-0319,China,371.0,6.0,Televisions
2353,SAMSUNG,QA55Q75RA,Vietnam,470.0,3.5,Televisions
2354,SAMSUNG,QA55Q75RAS,Vietnam,470.0,3.5,Televisions
2355,SAMSUNG,QA55Q75RAW,Vietnam,470.0,3.5,Televisions
2356,SAMSUNG,QA75Q90RA,Vietnam,1007.0,2.5,Televisions
2357,SAMSUNG,QA75Q90RAS,Vietnam,1007.0,2.5,Televisions
2358,SAMSUNG,QA75Q90RAW,Vietnam,1007.0,2.5,Televisions
2359,SAMSUNG,UA75RU7100,Vietnam,569.0,5.0,Televisions
2360,SAMSUNG,UA75RU7100S,Vietnam,569.0,5.0,Televisions
2361,SAMSUNG,UA75RU7100W,Vietnam,569.0,5.0,Televisions
2362,PHILIPS,50HFL5014/12,China,188.0,6.0,Televisions
2363,PHILIPS,50HFL6014U/12,China,266.0,5.0,Televisions
2364,PHILIPS,55HFL6014U/12,China,322.0,5.0,Televisions
2365,PHILIPS,65HFL6014U/12,China,403.0,5.5,Televisions
2366,TOSHIBA,43U4750A,China,358.0,2.5,Televisions
2367,LG,82UM7580PVA,"South Korea,Indonesia",776.0,4.5,Televisions
2368,LG,82UM7600PTA,"South Korea,Indonesia",776.0,4.5,Televisions
2369,TOSHIBA,49U4750A,China,373.0,3.5,Televisions
2370,TOSHIBA,55U4750A,China,466.0,3.5,Televisions
2371,TOSHIBA,65U9850A,China,482.0,4.5,Televisions
2372,HITACHI,65UHDSM8,China,371.0,6.0,Televisions
2373,AKAI,AK5819UHDS,China,298.0,6.0,Televisions
2374,PHILIPS,50PUT7303/75,China,344.0,4.0,Televisions
2375,SAMSUNG,UA32N5300A,Vietnam,149.0,4.0,Televisions
2376,SAMSUNG,UA32N5300AS,Vietnam,149.0,4.0,Televisions
2377,SAMSUNG,UA32N5300AW,Vietnam,149.0,4.0,Televisions
2378,KOGAN,KALED32AH7000SZB,China,117.0,5.5,Televisions
2379,TCL,75C8,China,600.0,5.0,Televisions
2380,BAUHN,ATV40FHDSB-0619,China,148.0,6.0,Televisions
2381,AKAI,AK7519UHDS,China,740.0,4.0,Televisions
2382,BAUHN,ATV55UHDS-0519,China,269.0,6.0,Televisions
2383,EVOKE,EV2029DVD,China,121.0,2.0,Televisions
2384,EVOKE,EV2430DVD,China,116.0,3.5,Televisions
2385,KONIC,KUD55VT682AS,China,440.0,3.5,Televisions
2386,PHILIPS,32HFL4014/12,China,111.0,5.5,Televisions
2387,PHILIPS,43HFL4014/12,China,172.0,6.0,Televisions
2388,PHILIPS,50HFL4014/12,China,184.0,6.0,Televisions
2389,KOGAN,KALED55MU8510SZB,China,340.0,5.0,Televisions
2390,KOGAN,KALED40AF7010SZA,China,150.0,6.0,Televisions
2391,LG,86SM9400PTA,"South Korea,Indonesia",776.0,5.0,Televisions
2392,KONIC,KUD65VT682AS,China,429.0,5.0,Televisions
2393,SAMSUNG,UA32N4000AW,Vietnam,138.0,4.5,Televisions
2394,SAMSUNG,UA40N5000AW,Vietnam,207.0,4.5,Televisions
2395,HITACHI,32HDSM8,China,105.0,6.0,Televisions
2396,CONIA,CLED4278,China,210.0,4.5,Televisions
2397,LG,32LT340CBTB,"South Korea,Indonesia",95.0,6.0,Televisions
2398,LG,43LT340C0TB,"South Korea,Indonesia",199.0,5.0,Televisions
2399,LG,49UT761H0TA,"South Korea,Indonesia",304.0,4.5,Televisions
2400,LG,55UT761H0TA,"South Korea,Indonesia",330.0,5.0,Televisions
2401,LG,65UT761H0TB,"South Korea,Indonesia",412.0,5.5,Televisions
2402,HITACHI,70UHDSM8,China,422.0,6.0,Televisions
2403,HITACHI,75UHDSM8,China,488.0,6.0,Televisions
2404,VEON,LE-3219N,China,145.0,4.5,Televisions
2405,VEON,VN32DVD2018,China,145.0,4.5,Televisions
2406,EKO,K650SN,China,465.0,5.0,Televisions
