,Brand Name,Model Number,Size,Manufacturing Countries,Comparative Energy Consumption,Star Rating,Appliance Type,EcoLife Rating
1220,DELL,2419,24.0 LCD (LED),China,75,5.5,Computer Monitor,Low
1221,MSI,Optix AG32C,32.0 LCD (LED),China,159,4,Computer Monitor,Medium
1222,MSI,Optix AG32CQ,32.0 LCD (LED),China,168,3.5,Computer Monitor,Medium
1224,HP,V214b,21.0 LCD (LED),China,57,6,Computer Monitor,Low
1227,MSI,Optix MAG27CQ,27.0 LCD (LED),China,134,3.5,Computer Monitor,Medium
1228,DELL,2319Ht,23.0 LCD,China,55,6,Computer Monitor,Low
1229,LENOVO,A18270FT0,27.0 LCD,China,80,6,Computer Monitor,Low
1230,PHILIPS,328B6Q,32.0 LCD,China,205,3,Computer Monitor,High
1232,HP,SD-0003-V,22.0 LCD (LED),China,49,6,Computer Monitor,Low
1234,LENOVO,D18225WS0,22.0 LCD,China,57,6,Computer Monitor,Low
1236,LENOVO,D18225WS1,22.0 LCD,China,57,6,Computer Monitor,Low
1238,LENOVO,D18225WT0,22.0 LCD,China,57,6,Computer Monitor,Low
1239,DELL,U2414Hb,24.0 LCD,China,63,6,Computer Monitor,Low
1240,HP,N223 Monitor,22.0 LCD (LED),China,49,6,Computer Monitor,Low
1241,HP,SD-0004-V,22.0 LCD (LED),China,49,6,Computer Monitor,Low
1242,HP,N223,22.0 LCD (LED),China,49,6,Computer Monitor,Low
1243,DELL,2219HC,22.0 LCD (LED),China,71,5,Computer Monitor,Low
1244,DELL,2419HC,24.0 LCD (LED),China,71,5.5,Computer Monitor,Low
1245,DELL,2719,27.0 LCD,China,54,7,Computer Monitor,Low
1246,DELL,2719Ht,27.0 LCD,China,54,7,Computer Monitor,Low
1249,PHILIPS,271B8Q,27.0 LCD,China,87,5.5,Computer Monitor,Low
1250,LENOVO,A18270FL0,27.0 LCD,China,85,5.5,Computer Monitor,Low
1251,LENOVO,A18270FS0,27.0 LCD,China,85,5.5,Computer Monitor,Low
1254,PHILIPS,221S8L,22.0 LCD,China,67,5.5,Computer Monitor,Low
1255,PHILIPS,278E9Q,27.0 LCD,China,144,3.5,Computer Monitor,Medium
1256,ASTIVITA,1503M,32.0 LCD (LED),China,141,4.5,Computer Monitor,Medium
1257,ASTIVITA,3201,32.0 LCD (LED),China,141,4.5,Computer Monitor,Medium
1258,ASTIVITA,3201D,32.0 LCD (LED),China,141,4.5,Computer Monitor,Medium
1261,ASTIVITA,320T,32.0 LCD (LED),China,141,4.5,Computer Monitor,Medium
1262,ASTIVITA,320F,32.0 LCD (LED),China,141,4.5,Computer Monitor,Medium
1263,ASTIVITA,320Q,32.0 LCD (LED),China,141,4.5,Computer Monitor,Medium
1264,ASTIVITA,MU320K10,32.0 LCD (LED),China,141,4.5,Computer Monitor,Medium
1265,ASTIVITA,MU320K12,32.0 LCD (LED),China,141,4.5,Computer Monitor,Medium
1266,ASTIVITA,MU320K15,32.0 LCD (LED),China,141,4.5,Computer Monitor,Medium
1268,ASTIVITA,1852,32.0 LCD (LED),China,141,4.5,Computer Monitor,Medium
1276,DELL,2319,23.0 LCD (LED),China,55,6,Computer Monitor,Low
1277,PHILIPS,226E9Q,22.0 LCD (LED),China,84,4.5,Computer Monitor,Low
1278,PHILIPS,243E9Q,24.0 LCD,China,93,4.5,Computer Monitor,Low
1279,LG,27UD59,27.0 LCD,"China,Indonesia,South Korea",108,4.5,Computer Monitor,Medium
1280,LG,24MK400,24.0 LCD,"South Korea,Indonesia,China",80,5,Computer Monitor,Low
1281,DELL,2719HC,27.0 LCD,Taiwan,60,7,Computer Monitor,Low
1282,SAMSUNG,LC34J791WTEXXY,34.0 LCD (LED),South Korea,237,2,Computer Monitor,High
1283,PHILIPS,220B4L,22.0 LCD (LED),China,74,5,Computer Monitor,Low
1284,PHILIPS,220S4L,22.0 LCD (LED),China,73,5,Computer Monitor,Low
1285,PHILIPS,241B4L,24.0 LCD (LED),China,106,4,Computer Monitor,Medium
1286,PHILIPS,246V5L,24.0 LCD (LED),China,92,4.5,Computer Monitor,Low
1287,AOC,24B1,24.0 LCD,China,88,4.5,Computer Monitor,Low
1288,HP,27xq,27.0 LCD (LED),China,157,3,Computer Monitor,Medium
1289,LENOVO,A18238FS0,24.0 LCD,China,71,5.5,Computer Monitor,Low
1290,LENOVO,A18215FS1,22.0 LCD,China,61,5.5,Computer Monitor,Low
1291,HP,25x,25.0 LCD (LED),China,90,5,Computer Monitor,Low
1292,HP,27x,27.0 LCD (LED),China,114,4.5,Computer Monitor,Medium
1293,LENOVO,A18215FL0,22.0 LCD,China,66,5.5,Computer Monitor,Low
1294,MSI,3EA21,24.0 LCD (LED),China,97,4,Computer Monitor,Low
1295,MSI,Optix MAG241C,24.0 LCD (LED),China,97,4,Computer Monitor,Low
1298,MSI,3FA61,27.0 LCD (LED),China,129,4,Computer Monitor,Medium
1299,MSI,Optix MAG271C,27.0 LCD (LED),China,129,4,Computer Monitor,Medium
1302,PHILIPS,328E9Q,32.0 LCD (LED),China,136,4.5,Computer Monitor,Medium
1303,VIEWSONIC,VS17495,16.0 LCD (LED),China,24,8,Computer Monitor,Low
1304,LENOVO,A18236***,24.0 LCD,Italy,75,5.5,Computer Monitor,Low
1305,LENOVO,A18236FD0,24.0 LCD,Italy,75,5.5,Computer Monitor,Low
1306,LENOVO,A18236FD1,24.0 LCD,Italy,75,5.5,Computer Monitor,Low
1307,LENOVO,A18238FL0,24.0 LCD,China,96,4.5,Computer Monitor,Low
1308,AOC,238LM00023,24.0 LCD,China,68,6,Computer Monitor,Low
1309,AOC,238LM00024,24.0 LCD,China,70,5.5,Computer Monitor,Low
1310,AOC,270LM00042,27.0 LCD,China,80,6,Computer Monitor,Low
1311,AOC,270LM00043,27.0 LCD,China,81,6,Computer Monitor,Low
1312,LG,22MK400,22.0 LCD,"South Korea,China,Indonesia",73,5,Computer Monitor,Low
1313,LG,24MK600M,24.0 LCD,"South Korea,Indonesia,China",57,6,Computer Monitor,Low
1314,LG,27MK600M,27.0 LCD,"South Korea,Indonesia,China",83,5.5,Computer Monitor,Low
1315,AOC,2.4e+02,24.0 LCD,China,66,6,Computer Monitor,Low
1316,AOC,24P1,24.0 LCD,China,78,5,Computer Monitor,Low
1317,AOC,Q27P1,27.0 LCD,China,110,4.5,Computer Monitor,Medium
1318,AOC,27P1,27.0 LCD,China,86,5.5,Computer Monitor,Low
1319,AOC,22B1,22.0 LCD,China,80,4.5,Computer Monitor,Low
1320,AOC,22P1,22.0 LCD,China,65,5.5,Computer Monitor,Low
1321,AOC,2.7e+02,27.0 LCD,Germany,99,5,Computer Monitor,Low
1322,LENOVO,D18215FD0,22.0 LCD,China,49,6,Computer Monitor,Low
1324,LENOVO,D18215FD1,22.0 LCD,China,49,6,Computer Monitor,Low
1326,HP,V220 (HSD-0014-W),22.0 LCD,China,64,5.5,Computer Monitor,Low
1327,AOC,22V2,22.0 LCD,China,62,6,Computer Monitor,Low
1328,AOC,27V2,27.0 LCD,China,81,6,Computer Monitor,Low
1329,AOC,24V2,24.0 LCD,China,67,6,Computer Monitor,Low
1330,KOGAN,KAMN24FLSA,24.0 LCD (LED),China,103,4,Computer Monitor,Medium
1332,DELL,U2419,24.0 LCD,China,46,7,Computer Monitor,Low
1334,DELL,U2419HX,24.0 LCD,China,46,7,Computer Monitor,Low
1335,DELL,U2419H WOST,24.0 LCD,China,46,7,Computer Monitor,Low
1338,DELL,U2419HC,24.0 LCD,China,52,7,Computer Monitor,Low
1339,DELL,S2419HGF,24.0 LCD (LED),China,109,4,Computer Monitor,Medium
1340,SAMSUNG,LC27JG50QQEXXY,27.0 LCD (LED),South Korea,162,2.5,Computer Monitor,Medium
1341,DELL,S2719DGF,27.0 LCD (LED),China,144,3.5,Computer Monitor,Medium
1342,SAMSUNG,LC32JG50QQEXXY,31.0 LCD (LED),South Korea,166,3.5,Computer Monitor,Medium
1343,SAMSUNG,LC32JG54QQEXXY,31.0 LCD (LED),South Korea,166,3.5,Computer Monitor,Medium
1344,SAMSUNG,LC32JGXXXX,31.0 LCD (LED),South Korea,166,3.5,Computer Monitor,Medium
1345,LG,34WK95U,34.0 LCD (LED),"South Korea,Indonesia,China",220,2.5,Computer Monitor,High
1346,BAAS & KUHN,MUDV5561Y-34580-SDI,55.0 LCD,China,377,4.5,Computer Monitor,High
1347,LG,32GK650F,32.0 LCD,"Indonesia,South Korea,China",141,4.5,Computer Monitor,Medium
1348,MSI,3FA65,27.0 LCD (LED),China,129,4,Computer Monitor,Medium
1349,MSI,Optix MAG271CR,27.0 LCD (LED),China,129,4,Computer Monitor,Medium
1350,MSI,Optix MAG271CR,27.0 LCD (LED),China,129,4,Computer Monitor,Medium
1352,MSI,3EA25,24.0 LCD (LED),China,97,4,Computer Monitor,Low
1353,MSI,Optix MAG241CR,24.0 LCD (LED),China,97,4,Computer Monitor,Low
1356,AOC,9e+01,19.0 LCD,China,39,7,Computer Monitor,Low
1357,AOC,2e+02,19.0 LCD,China,51,6,Computer Monitor,Low
1358,AOC,2.2e+02,22.0 LCD,China,57,6,Computer Monitor,Low
1359,AOC,24G1,24.0 LCD,China,78,5,Computer Monitor,Low
1360,AOC,27G1,27.0 LCD,China,107,4.5,Computer Monitor,Medium
1361,AFTERSHOCK,X340,34.0 LCD (LED),Australia,155,4,Computer Monitor,Medium
1362,BENQ,GL2460BE,24.0 LCD (LED),China,75,5.5,Computer Monitor,Low
1363,BENQ,GL2460B,24.0 LCD (LED),China,75,5.5,Computer Monitor,Low
1366,AFTERSHOCK,X315 PRO,32.0 LCD (LED),Australia,143,4.5,Computer Monitor,Medium
1367,AFTERSHOCK,X240,24.0 LCD (LED),Australia,99,4,Computer Monitor,Low
1368,SAMSUNG,LC43J890DKEXXY,43.0 LCD (LED),South Korea,211,3.5,Computer Monitor,High
1369,BAAS & KUHN,MHDV4040Y-0V560-SDI,40.0 LCD,China,193,4.5,Computer Monitor,Medium
1371,ASUS,B247***,24.0 LCD (LED),China,50,7,Computer Monitor,Low
1372,ASUS,B247Q,24.0 LCD (LED),China,50,7,Computer Monitor,Low
1373,ASUS,B247Q-,24.0 LCD (LED),China,50,7,Computer Monitor,Low
1374,ASUS,B247QR,24.0 LCD (LED),China,50,7,Computer Monitor,Low
1375,ASUS,VA326***,32.0 LCD (LED),China,164,4,Computer Monitor,Medium
1376,ASUS,VA326,32.0 LCD (LED),China,164,4,Computer Monitor,Medium
1377,ASUS,VA326H-J,32.0 LCD (LED),China,164,4,Computer Monitor,Medium
1378,ASUS,VA326N,32.0 LCD (LED),China,164,4,Computer Monitor,Medium
1379,ASUS,G258***,24.0 LCD (LED),China,102,4,Computer Monitor,Medium
1380,ASUS,G258Q,24.0 LCD (LED),China,102,4,Computer Monitor,Medium
1381,ASUS,G258Q-J,24.0 LCD (LED),China,102,4,Computer Monitor,Medium
1382,ASUS,G258QR,24.0 LCD (LED),China,102,4,Computer Monitor,Medium
1383,LG,34GK950G,34.0 LCD,"South Korea,Indonesia,China",280,1.5,Computer Monitor,High
1384,ASUS,VN279***,27.0 LCD (LED),China,114,4.5,Computer Monitor,Medium
1385,ASUS,VN279Q,27.0 LCD (LED),China,114,4.5,Computer Monitor,Medium
1386,ASUS,VN279Q-J,27.0 LCD (LED),China,114,4.5,Computer Monitor,Medium
1387,ASUS,VN279QL,27.0 LCD (LED),China,114,4.5,Computer Monitor,Medium
1388,ASUS,VN279Q-,27.0 LCD (LED),China,114,4.5,Computer Monitor,Medium
1389,ASUS,VN279Q-W,27.0 LCD (LED),China,114,4.5,Computer Monitor,Medium
1390,ASUS,VG245***,24.0 LCD (LED),China,78,5.5,Computer Monitor,Low
1391,ASUS,VG245,24.0 LCD (LED),China,78,5.5,Computer Monitor,Low
1392,ASUS,VG245HE,24.0 LCD (LED),China,78,5.5,Computer Monitor,Low
1393,ASUS,VG245H-,24.0 LCD (LED),China,78,5.5,Computer Monitor,Low
1394,ASUS,VG245Q,24.0 LCD (LED),China,78,5.5,Computer Monitor,Low
1395,ASUS,VG245QE,24.0 LCD (LED),China,78,5.5,Computer Monitor,Low
1396,ASUS,VG245Q-,24.0 LCD (LED),China,78,5.5,Computer Monitor,Low
1397,KOGAN,KAMN341FQUL*,34.0 LCD (LED),China,155,4,Computer Monitor,Medium
1398,KOGAN,KAMN341FQULA,34.0 LCD (LED),China,155,4,Computer Monitor,Medium
1399,KOGAN,KAMN341FQULB,34.0 LCD (LED),China,155,4,Computer Monitor,Medium
1400,KOGAN,KAMN341FQULC,34.0 LCD (LED),China,155,4,Computer Monitor,Medium
1401,KOGAN,KAMN341FQULD,34.0 LCD (LED),China,155,4,Computer Monitor,Medium
1402,LENOVO,LT1913pA,19.0 LCD (LED),China,64,5,Computer Monitor,Low
1403,LENOVO,LT3053pwA,30.0 LCD (LED),China,227,2,Computer Monitor,High
1404,HP,STND-3481-A,20.0 LCD (LED),China,76,4.5,Computer Monitor,Low
1405,HP,LV2011,20.0 LCD (LED),China,76,4.5,Computer Monitor,Low
1408,HP,STND-3491-A,20.0 LCD (LED),China,78,4,Computer Monitor,Low
1409,HP,W2072a,20.0 LCD (LED),China,78,4,Computer Monitor,Low
1412,AOC,195LM00003,20.0 LCD (LED),China,66,5,Computer Monitor,Low
1414,DELL,SE2419,24.0 LCD,China,57,6,Computer Monitor,Low
1416,DELL,SE2419HX,24.0 LCD,China,57,6,Computer Monitor,Low
1418,DELL,SE2719,27.0 LCD,China,67,6,Computer Monitor,Low
1420,DELL,SE2719HX,27.0 LCD,China,67,6,Computer Monitor,Low
1422,POLAROID,L3518MC,35.0 LCD (LED),China,118,5.5,Computer Monitor,Medium
1423,HP,N220h,22.0 LCD (LED),China,67,5.5,Computer Monitor,Low
1424,SAMSUNG,LC32JG51FDEXXY,31.0 LCD (LED),South Korea,111,5.5,Computer Monitor,Medium
1425,SAMSUNG,LS34J550WQEXXY,34.0 LCD (LED),South Korea,129,5,Computer Monitor,Medium
1426,ASUS,XG27V***,27.0 LCD (LED),China,124,4,Computer Monitor,Medium
1427,ASUS,XG27VQ,27.0 LCD (LED),China,124,4,Computer Monitor,Medium
1428,ASUS,XG27VQE,27.0 LCD (LED),China,124,4,Computer Monitor,Medium
1429,ASUS,XG27VQ-J,27.0 LCD (LED),China,124,4,Computer Monitor,Medium
1430,PHILIPS,226V4L,22.0 LCD (LED),China,105,3.5,Computer Monitor,Medium
1431,PHILIPS,223V5L,22.0 LCD (LED),China,94,4,Computer Monitor,Low
1433,AOC,190LM00014,19.0 LCD (LED),China,70,5,Computer Monitor,Low
1438,PHILIPS,200V4L,20.0 LCD (LED),China,85,3.5,Computer Monitor,Low
1444,KOGAN,J3218W01,32.0 LCD (LED),China,139,4.5,Computer Monitor,Medium
1445,KOGAN,KAMN32UHDMA,32.0 LCD (LED),China,139,4.5,Computer Monitor,Medium
1446,KOGAN,KAMN32UHDMB,32.0 LCD (LED),China,139,4.5,Computer Monitor,Medium
1447,KOGAN,KAMN32UHDMC,32.0 LCD (LED),China,139,4.5,Computer Monitor,Medium
1448,HP,STND-3451-A,10.0 LCD (LED),China,32,5.5,Computer Monitor,Low
1449,HP,L6010,10.0 LCD (LED),China,32,5.5,Computer Monitor,Low
1452,HP,STND-3441-A,15.0 LCD (LED),China,60,4,Computer Monitor,Low
1453,HP,L6015tm,15.0 LCD (LED),China,60,4,Computer Monitor,Low
1458,KOGAN,KAMN49F14UHL*,49.0 LCD (LED),China,223,4,Computer Monitor,High
1459,KOGAN,KAMN49F14UHLA,49.0 LCD (LED),China,223,4,Computer Monitor,High
1460,KOGAN,KAMN49F14UHLB,49.0 LCD (LED),China,223,4,Computer Monitor,High
1461,KOGAN,KAMN49F14UHLC,49.0 LCD (LED),China,223,4,Computer Monitor,High
1462,KOGAN,KAMN49F14UHLD,49.0 LCD (LED),China,223,4,Computer Monitor,High
1463,DELL,SE2219,22.0 LCD,China,55,6,Computer Monitor,Low
1465,DELL,SE2219HX,22.0 LCD,China,55,6,Computer Monitor,Low
1468,BENQ,XL2411,24.0 LCD (LED),China,133,3,Computer Monitor,Medium
1469,BENQ,RL2455,24.0 LCD (LED),China,99,4,Computer Monitor,Low
1470,BENQ,RL2455HM,24.0 LCD (LED),China,99,4,Computer Monitor,Low
1471,BENQ,RL2455HME,24.0 LCD (LED),China,99,4,Computer Monitor,Low
1472,BENQ,RL2455S,24.0 LCD (LED),China,99,4,Computer Monitor,Low
1473,BENQ,RL2455T,24.0 LCD (LED),China,99,4,Computer Monitor,Low
1474,BENQ,RL2455TS,24.0 LCD (LED),China,99,4,Computer Monitor,Low
1475,BENQ,BL2410,24.0 LCD (LED),China,95,4.5,Computer Monitor,Low
1476,BENQ,BL2410PE,24.0 LCD (LED),China,95,4.5,Computer Monitor,Low
1477,BENQ,BL2410,24.0 LCD (LED),China,95,4.5,Computer Monitor,Low
1478,BENQ,BL2410PT,24.0 LCD (LED),China,95,4.5,Computer Monitor,Low
1479,BENQ,GW2760HS,27.0 LCD (LED),China,144,3.5,Computer Monitor,Medium
1480,BENQ,GW2760S,27.0 LCD (LED),China,144,3.5,Computer Monitor,Medium
1481,BENQ,GW2760SE,27.0 LCD (LED),China,144,3.5,Computer Monitor,Medium
1482,LENOVO,A18270FL1,27.0 LCD,China,90,5.5,Computer Monitor,Low
1483,GAEMS,Vanguard,18.0 LCD,China,48,6,Computer Monitor,Low
1484,BENQ,XL2720,27.0 LCD (LED),China,126,4,Computer Monitor,Medium
1485,LENOVO,C18238FT0,24.0 LCD,China,52,7,Computer Monitor,Low
1486,HP,avilion 27 FHD,27.0 LCD,China,71,6,Computer Monitor,Low
1487,HP,27m,27.0 LCD (LED),China,69,6,Computer Monitor,Low
1488,HP,27m,27.0 LCD (LED),China,69,6,Computer Monitor,Low
1489,HP,27m 27-inch Display,27.0 LCD (LED),China,69,6,Computer Monitor,Low
1490,HP,27m Display,27.0 LCD (LED),China,69,6,Computer Monitor,Low
1491,HP,SD-0009-V,27.0 LCD (LED),China,69,6,Computer Monitor,Low
1492,LG,27UD59,27.0 LCD,"South Korea,Indonesia,China",108,4.5,Computer Monitor,Medium
1493,NEC,EX241UN,24.0 LCD (LED),China,64,6,Computer Monitor,Low
1494,NEC,EX241UN-BK,24.0 LCD (LED),China,64,6,Computer Monitor,Low
1495,NEC,EX241UN-H-BK,24.0 LCD (LED),China,64,6,Computer Monitor,Low
1500,HP,E190i(HSTND-3891-W),19.0 LCD,China,61,5.5,Computer Monitor,Low
1501,HP,222c(HSTND-8031-W),22.0 LCD (LED),China,69,5,Computer Monitor,Low
1502,AOC,C32V1,31.0 LCD,China,162,4,Computer Monitor,Medium
1503,PHILIPS,276E8V,27.0 LCD,China,144,3.5,Computer Monitor,Medium
1504,HP,24m,24.0 LCD (LED),China,59,6,Computer Monitor,Low
1505,HP,24m,24.0 LCD (LED),China,59,6,Computer Monitor,Low
1506,HP,24m 23.8-inch Display,24.0 LCD (LED),China,59,6,Computer Monitor,Low
1507,HP,24m Display,24.0 LCD (LED),China,59,6,Computer Monitor,Low
1508,HP,SD-0008-V,24.0 LCD (LED),China,59,6,Computer Monitor,Low
1509,DELL,S2240Tb,22.0 LCD (LED),China,67,5.5,Computer Monitor,Low
1510,VIEWSONIC,VS17210,27.0 LCD (LED),China,99,5,Computer Monitor,Low
1511,LENOVO,C18238FT1,24.0 LCD,China,53,7,Computer Monitor,Low
1512,PHILIPS,200S4L,20.0 LCD (LED),China,82,4,Computer Monitor,Low
1513,AOC,200LM00010,20.0 LCD (LED),China,81,4,Computer Monitor,Low
1514,AOC,195LM00002,21.0 LCD (LED),China,72,4.5,Computer Monitor,Low
1515,AOC,215LM00019,22.0 LCD (LED),China,101,3.5,Computer Monitor,Medium
1516,ASUS,VA249***,24.0 LCD (LED),China,95,4.5,Computer Monitor,Low
1517,ASUS,VA249HE,24.0 LCD (LED),China,95,4.5,Computer Monitor,Low
1518,ASUS,VA249HE-J,24.0 LCD (LED),China,95,4.5,Computer Monitor,Low
1519,ASUS,VA249NA,24.0 LCD (LED),China,95,4.5,Computer Monitor,Low
1520,ASUS,VA249NA-J,24.0 LCD (LED),China,95,4.5,Computer Monitor,Low
1521,LG,27UK650,27.0 LCD,"Indonesia,South Korea,China",135,3.5,Computer Monitor,Medium
1522,VIEWSONIC,VS14833,22.0 LCD (LED),China,68,5,Computer Monitor,Low
1523,KOGAN,KAMN30UWL*,30.0 LCD (LED),China,105,4.5,Computer Monitor,Medium
1524,KOGAN,KAMN30UWLA,30.0 LCD (LED),China,105,4.5,Computer Monitor,Medium
1525,KOGAN,KAMN30UWLB,30.0 LCD (LED),China,105,4.5,Computer Monitor,Medium
1526,KOGAN,KAMN30UWLC,30.0 LCD (LED),China,105,4.5,Computer Monitor,Medium
1527,KOGAN,KAMN30UWLD,30.0 LCD (LED),China,105,4.5,Computer Monitor,Medium
1528,HP,22m,22.0 LCD (LED),China,51,6,Computer Monitor,Low
1529,HP,22m,22.0 LCD (LED),China,51,6,Computer Monitor,Low
1530,HP,22m 21.5-inch Display,22.0 LCD (LED),China,51,6,Computer Monitor,Low
1531,HP,22m Display,22.0 LCD (LED),China,51,6,Computer Monitor,Low
1532,HP,SD-0007-V,22.0 LCD (LED),China,51,6,Computer Monitor,Low
1533,PHILIPS,221B8L,22.0 LCD (LED),China,74,5,Computer Monitor,Low
1534,PHILIPS,2.21e+11,22.0 LCD,China,60,6,Computer Monitor,Low
1535,PHILIPS,2.71e+11,27.0 LCD,China,75,6,Computer Monitor,Low
1536,PHILIPS,2.41e+11,24.0 LCD,China,66,6,Computer Monitor,Low
1537,LG,32UK550,32.0 LCD,"China,South Korea,Indonesia",156,4,Computer Monitor,Medium
1538,LG,27MK430,27.0 LCD,"South Korea,Indonesia,China",86,5.5,Computer Monitor,Low
1539,BENQ,GW2283,22.0 LCD (LED),China,73,5,Computer Monitor,Low
1540,BENQ,GW2283E,22.0 LCD (LED),China,73,5,Computer Monitor,Low
1543,KOGAN,KAMN27CQ1L*,27.0 LCD (LED),China,101,5,Computer Monitor,Medium
1544,KOGAN,KAMN27CQ1LA,27.0 LCD (LED),China,101,5,Computer Monitor,Medium
1545,KOGAN,KAMN27CQ1LB,27.0 LCD (LED),China,101,5,Computer Monitor,Medium
1546,KOGAN,KAMN27CQ1LC,27.0 LCD (LED),China,101,5,Computer Monitor,Medium
1547,KOGAN,KAMN27CQ1LD,27.0 LCD (LED),China,101,5,Computer Monitor,Medium
1548,FUJITSU,DY19-7,19.0 LCD,China,56,5.5,Computer Monitor,Low
1549,FUJITSU,B22W-7,22.0 LCD,China,62,6,Computer Monitor,Low
1550,SAMSUNG,LC34H892WJEXXY,34.0 LCD (LED),South Korea,207,2.5,Computer Monitor,High
1551,SAMSUNG,LS24E45KDSC/XY,24.0 LCD (LED),South Korea,100,4,Computer Monitor,Medium
1552,MSI,3KA3,32.0 LCD (LED),Taiwan,202,3,Computer Monitor,High
1553,JVL,E315Z15-F,32.0 LCD,China,138,4.5,Computer Monitor,Medium
1554,JVL,JVL032MOF001BLK,32.0 LCD,China,138,4.5,Computer Monitor,Medium
1555,VIEWSONIC,VS17395,24.0 LCD,China,93,4.5,Computer Monitor,Low
1556,MSI,3FA75,27.0 LCD (LED),China,200,2,Computer Monitor,Medium
1557,MSI,Optix MAG271CQR,27.0 LCD (LED),China,200,2,Computer Monitor,Medium
1560,AOC,185LM00019,19.0 LCD (LED),China,59,5,Computer Monitor,Low
1561,PHILIPS,17S4L,17.0 LCD (LED),China,64,4.5,Computer Monitor,Low
1565,LG,32BK50Q,32.0 LCD (LED),China,95,6,Computer Monitor,Low
1566,LG,32QK500,32.0 LCD (LED),China,95,6,Computer Monitor,Low
1567,NEC,AS193i,19.0 LCD,China,63,5,Computer Monitor,Low
1568,NEC,EA193Mi,19.0 LCD (LED),China,61,5.5,Computer Monitor,Low
1569,NEC,EA234WMi,23.0 LCD (LED),China,82,5,Computer Monitor,Low
1570,DELL,E1715Sc,17.0 LCD (LED),China,49,6,Computer Monitor,Low
1571,HP,STND-4001-L,23.0 LCD (LED),China,93,4,Computer Monitor,Low
1572,HP,S231d,23.0 LCD (LED),China,93,4,Computer Monitor,Low
1575,VIEWSONIC,VS17427,22.0 LCD (LED),China,75,5,Computer Monitor,Low
1576,VIEWSONIC,VS16495,25.0 LCD,China,95,4.5,Computer Monitor,Low
1577,AOC,32G1,31.0 LCD,China,129,5,Computer Monitor,Medium
1578,PHILIPS,241B8Q,24.0 LCD,China,89,4.5,Computer Monitor,Low
1579,AOC,273QCG,27.0 LCD,China,175,2.5,Computer Monitor,Medium
1580,AOC,273QCX,27.0 LCD,China,144,3.5,Computer Monitor,Medium
1581,AOC,385LM00002,39.0 LCD,China,184,4.5,Computer Monitor,Medium
1582,HP,24fw Display with Audio,24.0 LCD (LED),China,75,5.5,Computer Monitor,Low
1583,GIGABYTE,AORUS AD27QD,27.0 LCD (LED),China,142,3.5,Computer Monitor,Medium
1584,HP,E243p,24.0 LCD (LED),China,70,5.5,Computer Monitor,Low
1585,LG,24GL600F,24.0 LCD,"South Korea,Indonesia,China",95,4.5,Computer Monitor,Low
1586,VIEWSONIC,VS17631,32.0 LCD (LED),China,145,4.5,Computer Monitor,Medium
1587,ACER,UM.QV0SA.002,24.0 LCD (LED),China,85,5,Computer Monitor,Low
1588,ACER,UM.QV0SA.004,24.0 LCD (LED),China,85,5,Computer Monitor,Low
1589,ACER,VG240Y,24.0 LCD (LED),China,85,5,Computer Monitor,Low
1590,ACER,KA241,24.0 LCD (LED),China,94,4.5,Computer Monitor,Low
1591,ACER,ED322Q,32.0 LCD (LED),China,168,3.5,Computer Monitor,Medium
1592,ACER,SA240Y,26.0 LCD (LED),China,80,5,Computer Monitor,Low
1593,ACER,SA270,27.0 LCD (LED),China,99,5,Computer Monitor,Low
1594,LENOVO,A18236FD2,24.0 LCD,China,112,3.5,Computer Monitor,Medium
1595,KOGAN,KAMN27LSA,27.0 LCD,China,75,6,Computer Monitor,Low
1596,HP,27fw Display with Audio,27.0 LCD (LED),China,76,6,Computer Monitor,Low
1597,LG,27UL600,27.0 LCD (LED),"Indonesia,South Korea,China",114,4.5,Computer Monitor,Medium
1598,LG,27UL850,27.0 LCD (LED),"Indonesia,South Korea,China",135,3.5,Computer Monitor,Medium
1599,ACER,V247Y,24.0 LCD (LED),China,86,5,Computer Monitor,Low
1600,ACER,V277,27.0 LCD (LED),China,62,7,Computer Monitor,Low
1601,ACER,ET221Q,22.0 LCD (LED),China,81,4.5,Computer Monitor,Low
1602,ACER,ET241Y,24.0 LCD (LED),China,91,4.5,Computer Monitor,Low
1603,ACER,ET271,27.0 LCD (LED),China,96,5,Computer Monitor,Low
1604,ACER,UT241Y,24.0 LCD (LED),China,87,4.5,Computer Monitor,Low
1605,ACER,XZ321Q,32.0 LCD (LED),China,164,4,Computer Monitor,Medium
1606,ACER,B247Y,24.0 LCD (LED),China,86,5,Computer Monitor,Low
1607,PHILIPS,278M6Q,27.0 LCD,China,143,3.5,Computer Monitor,Medium
1608,BENQ,BL2405HT,24.0 LCD (LED),China,93,4.5,Computer Monitor,Low
1609,BENQ,GL2450HT,24.0 LCD (LED),China,93,4.5,Computer Monitor,Low
1610,BENQ,GL2460,24.0 LCD (LED),China,101,4,Computer Monitor,Medium
1611,BENQ,GL2460HM,24.0 LCD (LED),China,101,4,Computer Monitor,Medium
1612,PHILIPS,499P9,49.0 LCD,China,313,2.5,Computer Monitor,High
1613,BENQ,GW2750HM,27.0 LCD (LED),China,122,4,Computer Monitor,Medium
1614,BENQ,XL2420TE,24.0 LCD (LED),China,126,3,Computer Monitor,Medium
1615,BENQ,XL2420Z,24.0 LCD (LED),China,126,3,Computer Monitor,Medium
